experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,checkaccess,fabric,fabric1,80,10.512,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,81,11.103,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,82,13.225,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,83,11.089,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,84,10.114,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,85,9.687,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,86,9.07,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,87,14.332,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,88,10.564,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,89,12.151,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,90,9.794,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,91,9.936,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,92,14.951,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,93,9.574,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,94,8.625,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,95,8.584,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,96,12.682,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,97,10.217,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,98,12.347,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,99,9.034,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,100,9.776,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,101,10.369,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,102,13.048,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,103,12.197,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,104,9.441,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,105,12.329,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,106,9.166,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,107,10.58,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,108,9.462,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,109,10.081,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,110,11.308,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,111,14.266,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,112,9.52,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,113,8.665,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,114,12.628,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,115,10.997,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,116,10.063,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,117,12.488,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,118,18.105,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,119,19.151,200,linux_x86_64
exp2,checkaccess,fabric,fabric1,120,29.784,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,1,2111.117,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,2,2095.542,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,3,2103.09,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,4,2102.015,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,5,2092.637,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,6,2094.2,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,7,2092.467,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,8,2085.111,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,9,2090.525,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,10,2097.411,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,11,2102.881,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,12,2086.86,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,13,2084.753,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,14,2086.739,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,15,2088.74,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,16,2088.186,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,17,2086.445,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,18,2089.23,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,19,2098.416,200,linux_x86_64
