experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,checkaccess,db_only,dbonly,72,5.595,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,73,6.039,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,74,5.809,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,75,6.997,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,76,5.975,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,77,5.474,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,78,5.975,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,79,6.949,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,80,6.501,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,81,6.032,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,82,6.486,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,83,19.218,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,84,15.581,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,85,16.68,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,86,8.88,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,87,6.47,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,88,5.164,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,89,7.261,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,90,5.111,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,91,4.885,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,92,5.888,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,93,6.332,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,94,5.978,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,95,6.35,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,96,6.111,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,97,5.425,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,98,6.171,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,99,4.93,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,100,5.06,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,101,6.567,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,102,6.902,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,103,6.567,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,104,5.279,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,105,5.496,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,106,5.298,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,107,5.108,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,108,5.084,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,109,7.131,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,110,7.801,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,111,7.021,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,112,4.65,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,113,5.685,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,114,6.086,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,115,6.147,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,116,6.259,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,117,6.455,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,118,6.622,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,119,5.054,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,120,4.586,200,linux_x86_64
