experiment,operation,trial,runtime,platform,user_agent,node_version,browser_name,browser_version,input_size_bytes,latency_ms,output_size_bytes,notes
exp6_crypto,aes_256_gcm_encrypt_50mb,3,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,45.139042,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,4,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,48.453097,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,5,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,46.51956,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,6,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,44.790097,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,7,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,47.295793,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,8,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,57.661976,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,9,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,47.353303,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,10,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,48.211229,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,1,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048592,18.50235,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,2,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048592,1.254736,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,3,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048592,1.174512,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,4,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048592,0.791166,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,5,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048592,0.918554,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,6,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048592,0.88178,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,7,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048592,1.065542,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,8,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048592,0.781629,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,9,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048592,0.828932,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,10,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048592,0.891746,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,1,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485776,13.699603,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,2,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485776,7.795778,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,3,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485776,13.540859,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,4,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485776,5.371706,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,5,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485776,8.047017,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,6,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485776,4.949199,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,7,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485776,7.790015,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,8,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485776,5.165815,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,9,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485776,8.159412,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,10,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485776,12.136232,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,1,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428816,75.106128,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,2,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428816,70.96219,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,3,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428816,69.911015,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,4,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428816,71.719175,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,5,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428816,73.518542,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,6,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428816,73.212828,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,7,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428816,78.272713,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,8,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428816,73.148387,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,9,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428816,71.822114,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,10,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428816,74.200338,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,1,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048576,8.68018,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,2,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048576,1.355802,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,3,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048576,1.322917,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,4,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048576,1.291801,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,5,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048576,1.729263,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,6,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048576,1.279038,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,7,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048576,1.189911,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,8,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048576,1.129819,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,9,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048576,1.083033,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,10,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,1048576,1.024112,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,1,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485760,11.094709,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,2,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485760,14.800532,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,3,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485760,10.975164,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,4,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485760,11.602952,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,5,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485760,11.442844,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,6,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485760,11.497428,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,7,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485760,11.467326,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,8,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485760,11.57552,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,9,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485760,12.105713,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,10,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,10485760,11.762612,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,1,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,80.784571,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,2,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,80.782199,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,3,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,79.055612,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,4,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,85.079077,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,5,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,81.357045,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,6,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,77.98447,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,7,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,80.796625,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,8,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,73.043487,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,9,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,69.752715,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,10,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,52428800,74.537798,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,1,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,32,7.982357,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,2,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,32,0.293063,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,3,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,32,0.137839,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,4,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,32,0.163477,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,5,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,32,0.156531,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,6,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,32,0.10901,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,7,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,32,0.09576,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,8,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,32,0.098387,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,9,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,32,0.25456,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,10,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,32,0.114995,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,1,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,96,0.503654,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,2,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,96,0.181998,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,3,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,96,0.164289,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,4,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,96,0.155185,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,5,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,96,0.154906,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,6,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,96,0.140391,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,7,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,96,0.135816,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,8,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,96,0.266964,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,9,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,96,0.246345,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,10,node-webcrypto,Linux 7.0.0-30-generic x64,Node.js v22.22.1 (linux; x64) crypto.webcrypto.subtle,v22.22.1,n/a,n/a,96,0.184054,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
