experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,checkaccess,fabric,fabric2,1,55.824,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,2,21.658,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,3,23.658,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,4,18.608,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,5,15.954,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,6,15.602,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,7,13.579,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,8,19.27,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,9,17.052,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,10,14.281,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,11,15.486,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,12,20.399,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,13,18.794,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,14,17.873,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,15,18.201,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,16,15.497,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,17,16.571,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,18,18.801,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,19,16.937,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,20,17.784,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,21,12.839,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,22,11.787,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,23,12.972,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,24,15.545,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,25,12.252,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,26,10.461,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,27,12.104,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,28,15.511,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,29,15.268,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,30,10.15,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,31,11.153,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,32,11.028,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,33,10.87,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,34,15.721,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,35,14.413,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,36,15.076,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,37,11.065,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,38,10.229,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,39,10.87,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,40,13.664,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,41,12.052,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,42,12.16,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,43,28.945,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,44,23.645,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,45,16.677,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,46,11.643,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,47,10.294,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,48,11.19,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,49,11.412,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,50,10.345,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,51,11.205,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,52,13.851,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,53,13.471,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,54,14.315,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,55,14.615,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,56,13.186,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,57,11.316,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,58,11.921,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,59,10.872,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,60,12.179,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,61,12.374,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,62,15.19,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,63,18.89,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,64,15.59,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,65,12.79,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,66,13.473,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,67,14.854,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,68,10.085,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,69,9.752,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,70,11.307,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,71,14.027,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,72,13.992,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,73,11.659,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,74,11.006,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,75,14.72,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,76,11.063,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,77,10.409,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,78,9.625,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,79,14.446,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,80,10.419,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,81,10.711,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,82,14.803,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,83,14.452,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,84,11.295,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,85,15.196,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,86,11.457,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,87,22.738,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,88,30.639,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,89,17.416,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,90,13.813,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,91,11.832,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,92,14.673,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,93,9.738,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,94,8.993,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,95,10.569,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,96,14.077,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,97,11.331,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,98,9.428,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,99,8.608,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,100,8.604,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,101,12.464,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,102,10.404,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,103,10.549,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,104,9.269,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,105,12.04,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,106,11.287,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,107,10.12,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,108,8.714,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,109,9.147,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,110,8.954,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,111,10.883,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,112,13.554,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,113,8.774,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,114,10.328,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,115,8.841,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,116,10.834,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,117,9.459,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,118,11.965,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,119,12.296,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,120,9.918,200,linux_x86_64
