legalcc,12.89MiB / 7.125GiB,0.00%
peer0.org1.pangochain.com,33.77MiB / 7.125GiB,2.25%
peer0.org2.pangochain.com,32.31MiB / 7.125GiB,2.43%
couchdb.org1.p0,62.88MiB / 7.125GiB,4.30%
couchdb.org2.p0,62.25MiB / 7.125GiB,3.39%
orderer2.pangochain.com,17.98MiB / 7.125GiB,0.90%
orderer3.pangochain.com,17.88MiB / 7.125GiB,0.75%
orderer1.pangochain.com,19.73MiB / 7.125GiB,0.66%
