legalcc,13.06MiB / 7.125GiB,0.00%
peer0.org2.pangochain.com,32.66MiB / 7.125GiB,1.71%
peer0.org1.pangochain.com,57.79MiB / 7.125GiB,1.59%
couchdb.org1.p0,63.55MiB / 7.125GiB,4.05%
couchdb.org2.p0,63.78MiB / 7.125GiB,3.90%
orderer2.pangochain.com,18.3MiB / 7.125GiB,0.86%
orderer1.pangochain.com,22.31MiB / 7.125GiB,0.58%
orderer3.pangochain.com,14.91MiB / 7.125GiB,0.58%
