legalcc,8.766MiB / 7.125GiB,0.00%
peer0.org3.pangochain.com,47.69MiB / 7.125GiB,2.67%
peer0.org2.pangochain.com,36.95MiB / 7.125GiB,2.56%
peer0.org1.pangochain.com,43.01MiB / 7.125GiB,2.62%
couchdb.org2.p0,60.87MiB / 7.125GiB,8.89%
couchdb.org3.p0,61.58MiB / 7.125GiB,7.63%
couchdb.org1.p0,60.28MiB / 7.125GiB,7.29%
orderer3.pangochain.com,17.9MiB / 7.125GiB,0.59%
orderer1.pangochain.com,21.32MiB / 7.125GiB,0.72%
orderer2.pangochain.com,16.49MiB / 7.125GiB,0.75%
