experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,checkaccess,db_only,dbonly,91,8.79,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,92,8.916,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,93,8.453,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,94,9.828,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,95,8.908,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,96,6.72,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,97,7.615,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,98,6.089,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,99,7.215,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,100,7.723,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,101,9.07,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,102,8.887,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,103,10.604,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,104,8.684,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,105,5.862,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,106,8.475,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,107,6.178,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,108,6.79,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,109,9.113,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,110,8.246,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,111,7.723,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,112,5.983,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,113,9.568,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,114,8.757,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,115,5.101,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,116,5.93,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,117,8.629,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,118,7.575,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,119,7.873,200,linux_x86_64
exp2,checkaccess,db_only,dbonly,120,9.082,200,linux_x86_64
