experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,checkaccess,fabric,fabric2,91,10.627,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,92,10.227,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,93,9.259,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,94,12.892,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,95,9.989,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,96,8.817,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,97,9.322,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,98,13.059,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,99,9.44,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,100,9.633,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,101,9.31,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,102,8.878,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,103,9.478,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,104,9.891,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,105,9.51,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,106,17.303,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,107,10.017,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,108,8.591,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,109,8.615,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,110,9.648,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,111,9.701,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,112,9.244,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,113,9.665,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,114,9.43,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,115,9.832,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,116,9.792,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,117,10.16,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,118,9.716,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,119,10.377,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,120,10.709,200,linux_x86_64
