experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,checkaccess,fabric,gateway,99,7.818,200,linux_x86_64
exp2,checkaccess,fabric,gateway,100,9.999,200,linux_x86_64
exp2,checkaccess,fabric,gateway,101,9.335,200,linux_x86_64
exp2,checkaccess,fabric,gateway,102,7.881,200,linux_x86_64
exp2,checkaccess,fabric,gateway,103,12.254,200,linux_x86_64
exp2,checkaccess,fabric,gateway,104,10.218,200,linux_x86_64
exp2,checkaccess,fabric,gateway,105,10.921,200,linux_x86_64
exp2,checkaccess,fabric,gateway,106,9.841,200,linux_x86_64
exp2,checkaccess,fabric,gateway,107,10.199,200,linux_x86_64
exp2,checkaccess,fabric,gateway,108,9.542,200,linux_x86_64
exp2,checkaccess,fabric,gateway,109,10.378,200,linux_x86_64
exp2,checkaccess,fabric,gateway,110,9.693,200,linux_x86_64
exp2,checkaccess,fabric,gateway,111,11.353,200,linux_x86_64
exp2,checkaccess,fabric,gateway,112,15.2,200,linux_x86_64
exp2,checkaccess,fabric,gateway,113,15.849,200,linux_x86_64
exp2,checkaccess,fabric,gateway,114,16.65,200,linux_x86_64
exp2,checkaccess,fabric,gateway,115,19.761,200,linux_x86_64
exp2,checkaccess,fabric,gateway,116,21.34,200,linux_x86_64
exp2,checkaccess,fabric,gateway,117,16.613,200,linux_x86_64
exp2,checkaccess,fabric,gateway,118,16.275,200,linux_x86_64
exp2,checkaccess,fabric,gateway,119,16.759,200,linux_x86_64
exp2,checkaccess,fabric,gateway,120,16.529,200,linux_x86_64
exp2,registerdoc,fabric,gateway,1,2631.651,200,linux_x86_64
exp2,registerdoc,fabric,gateway,2,2126.214,200,linux_x86_64
exp2,registerdoc,fabric,gateway,3,2128.933,200,linux_x86_64
exp2,registerdoc,fabric,gateway,4,2107.471,200,linux_x86_64
exp2,registerdoc,fabric,gateway,5,2114.487,200,linux_x86_64
exp2,registerdoc,fabric,gateway,6,2106.946,200,linux_x86_64
exp2,registerdoc,fabric,gateway,7,2100.881,200,linux_x86_64
exp2,registerdoc,fabric,gateway,8,2094.996,200,linux_x86_64
exp2,registerdoc,fabric,gateway,9,2088.803,200,linux_x86_64
exp2,registerdoc,fabric,gateway,10,2089.954,200,linux_x86_64
exp2,registerdoc,fabric,gateway,11,2108.528,200,linux_x86_64
exp2,registerdoc,fabric,gateway,12,2095.084,200,linux_x86_64
exp2,registerdoc,fabric,gateway,13,2122.405,200,linux_x86_64
exp2,registerdoc,fabric,gateway,14,2117.361,200,linux_x86_64
exp2,registerdoc,fabric,gateway,15,2109.668,200,linux_x86_64
exp2,registerdoc,fabric,gateway,16,2100.027,200,linux_x86_64
exp2,registerdoc,fabric,gateway,17,2098.133,200,linux_x86_64
exp2,registerdoc,fabric,gateway,18,2143.45,200,linux_x86_64
exp2,registerdoc,fabric,gateway,19,2102.932,200,linux_x86_64
exp2,registerdoc,fabric,gateway,20,2106.318,200,linux_x86_64
exp2,registerdoc,fabric,gateway,21,2096.732,200,linux_x86_64
exp2,registerdoc,fabric,gateway,22,2089.422,200,linux_x86_64
exp2,registerdoc,fabric,gateway,23,2086.476,200,linux_x86_64
exp2,registerdoc,fabric,gateway,24,2087.859,200,linux_x86_64
exp2,registerdoc,fabric,gateway,25,2083.388,200,linux_x86_64
exp2,registerdoc,fabric,gateway,26,2082.847,200,linux_x86_64
exp2,registerdoc,fabric,gateway,27,2092.579,200,linux_x86_64
exp2,registerdoc,fabric,gateway,28,2092.094,200,linux_x86_64
exp2,registerdoc,fabric,gateway,29,2107.451,200,linux_x86_64
exp2,registerdoc,fabric,gateway,30,2087.746,200,linux_x86_64
exp2,registerdoc,fabric,gateway,31,2090.697,200,linux_x86_64
exp2,registerdoc,fabric,gateway,32,2095.26,200,linux_x86_64
exp2,registerdoc,fabric,gateway,33,2090.479,200,linux_x86_64
exp2,registerdoc,fabric,gateway,34,2090.703,200,linux_x86_64
exp2,registerdoc,fabric,gateway,35,2084.654,200,linux_x86_64
exp2,registerdoc,fabric,gateway,36,2089.85,200,linux_x86_64
exp2,registerdoc,fabric,gateway,37,2091.043,200,linux_x86_64
exp2,registerdoc,fabric,gateway,38,2082.333,200,linux_x86_64
exp2,registerdoc,fabric,gateway,39,2091.1,200,linux_x86_64
exp2,registerdoc,fabric,gateway,40,2090.344,200,linux_x86_64
exp2,registerdoc,fabric,gateway,41,2088.927,200,linux_x86_64
exp2,registerdoc,fabric,gateway,42,2080.197,200,linux_x86_64
exp2,registerdoc,fabric,gateway,43,2089.681,200,linux_x86_64
exp2,registerdoc,fabric,gateway,44,2092.033,200,linux_x86_64
exp2,registerdoc,fabric,gateway,45,2082.827,200,linux_x86_64
exp2,registerdoc,fabric,gateway,46,2083.248,200,linux_x86_64
exp2,registerdoc,fabric,gateway,47,2083.506,200,linux_x86_64
exp2,registerdoc,fabric,gateway,48,2087.232,200,linux_x86_64
exp2,registerdoc,fabric,gateway,49,2081.87,200,linux_x86_64
exp2,registerdoc,fabric,gateway,50,2086.218,200,linux_x86_64
exp2,registerdoc,fabric,gateway,51,2094.318,200,linux_x86_64
exp2,registerdoc,fabric,gateway,52,2086.05,200,linux_x86_64
exp2,registerdoc,fabric,gateway,53,2087.785,200,linux_x86_64
exp2,registerdoc,fabric,gateway,54,2089.319,200,linux_x86_64
exp2,registerdoc,fabric,gateway,55,2080.265,200,linux_x86_64
exp2,registerdoc,fabric,gateway,56,2087.64,200,linux_x86_64
exp2,registerdoc,fabric,gateway,57,2086.748,200,linux_x86_64
exp2,registerdoc,fabric,gateway,58,2091.363,200,linux_x86_64
exp2,registerdoc,fabric,gateway,59,2087.249,200,linux_x86_64
exp2,registerdoc,fabric,gateway,60,2083.776,200,linux_x86_64
exp2,registerdoc,fabric,gateway,61,2092.172,200,linux_x86_64
exp2,registerdoc,fabric,gateway,62,2096.184,200,linux_x86_64
exp2,registerdoc,fabric,gateway,63,2093.047,200,linux_x86_64
exp2,registerdoc,fabric,gateway,64,2099.174,200,linux_x86_64
exp2,registerdoc,fabric,gateway,65,2088.846,200,linux_x86_64
exp2,registerdoc,fabric,gateway,66,2087.937,200,linux_x86_64
exp2,registerdoc,fabric,gateway,67,2089.062,200,linux_x86_64
exp2,registerdoc,fabric,gateway,68,2089.554,200,linux_x86_64
exp2,registerdoc,fabric,gateway,69,2092.211,200,linux_x86_64
exp2,registerdoc,fabric,gateway,70,2081.73,200,linux_x86_64
exp2,registerdoc,fabric,gateway,71,2084.002,200,linux_x86_64
exp2,registerdoc,fabric,gateway,72,2079.151,200,linux_x86_64
exp2,registerdoc,fabric,gateway,73,2133.531,200,linux_x86_64
exp2,registerdoc,fabric,gateway,74,2194.581,200,linux_x86_64
exp2,registerdoc,fabric,gateway,75,2119.625,200,linux_x86_64
exp2,registerdoc,fabric,gateway,76,2132.274,200,linux_x86_64
exp2,registerdoc,fabric,gateway,77,2126.324,200,linux_x86_64
exp2,registerdoc,fabric,gateway,78,2097.534,200,linux_x86_64
exp2,registerdoc,fabric,gateway,79,2112.494,200,linux_x86_64
exp2,registerdoc,fabric,gateway,80,2141.949,200,linux_x86_64
exp2,registerdoc,fabric,gateway,81,2105.803,200,linux_x86_64
exp2,registerdoc,fabric,gateway,82,2114.604,200,linux_x86_64
exp2,registerdoc,fabric,gateway,83,2107.696,200,linux_x86_64
exp2,registerdoc,fabric,gateway,84,2111.491,200,linux_x86_64
exp2,registerdoc,fabric,gateway,85,2100.367,200,linux_x86_64
exp2,registerdoc,fabric,gateway,86,2113.527,200,linux_x86_64
exp2,registerdoc,fabric,gateway,87,2145.949,200,linux_x86_64
exp2,registerdoc,fabric,gateway,88,2185.755,200,linux_x86_64
exp2,registerdoc,fabric,gateway,89,2133.287,200,linux_x86_64
exp2,registerdoc,fabric,gateway,90,2127.465,200,linux_x86_64
exp2,registerdoc,fabric,gateway,91,2119.351,200,linux_x86_64
exp2,registerdoc,fabric,gateway,92,2121.135,200,linux_x86_64
exp2,registerdoc,fabric,gateway,93,2111.458,200,linux_x86_64
exp2,registerdoc,fabric,gateway,94,2110.146,200,linux_x86_64
exp2,registerdoc,fabric,gateway,95,2103.429,200,linux_x86_64
exp2,registerdoc,fabric,gateway,96,2100.475,200,linux_x86_64
exp2,registerdoc,fabric,gateway,97,2101.14,200,linux_x86_64
exp2,registerdoc,fabric,gateway,98,2169.207,200,linux_x86_64
exp2,registerdoc,fabric,gateway,99,2102.181,200,linux_x86_64
exp2,registerdoc,fabric,gateway,100,2106.699,200,linux_x86_64
exp2,registerdoc,fabric,gateway,101,2127.858,200,linux_x86_64
exp2,registerdoc,fabric,gateway,102,2244.207,200,linux_x86_64
exp2,registerdoc,fabric,gateway,103,2102.456,200,linux_x86_64
exp2,registerdoc,fabric,gateway,104,2085.296,200,linux_x86_64
exp2,registerdoc,fabric,gateway,105,2097.328,200,linux_x86_64
exp2,registerdoc,fabric,gateway,106,2094.737,200,linux_x86_64
exp2,registerdoc,fabric,gateway,107,2094.207,200,linux_x86_64
exp2,registerdoc,fabric,gateway,108,2091.942,200,linux_x86_64
exp2,registerdoc,fabric,gateway,109,2091.457,200,linux_x86_64
exp2,registerdoc,fabric,gateway,110,2095.344,200,linux_x86_64
exp2,registerdoc,fabric,gateway,111,2095.945,200,linux_x86_64
exp2,registerdoc,fabric,gateway,112,2097.827,200,linux_x86_64
exp2,registerdoc,fabric,gateway,113,2098.701,200,linux_x86_64
exp2,registerdoc,fabric,gateway,114,2097.643,200,linux_x86_64
exp2,registerdoc,fabric,gateway,115,2109.767,200,linux_x86_64
exp2,registerdoc,fabric,gateway,116,2110.465,200,linux_x86_64
exp2,registerdoc,fabric,gateway,117,2099.279,200,linux_x86_64
exp2,registerdoc,fabric,gateway,118,2102.726,200,linux_x86_64
exp2,registerdoc,fabric,gateway,119,2102.14,200,linux_x86_64
exp2,registerdoc,fabric,gateway,120,2114.722,200,linux_x86_64
