experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,checkaccess,fabric,fabric2,1,73.648,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,2,18.482,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,3,18.844,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,4,16.018,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,5,21.065,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,6,20.499,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,7,21.542,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,8,15.96,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,9,15.69,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,10,20.441,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,11,17.452,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,12,18.881,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,13,29.075,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,14,31.032,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,15,25.874,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,16,19.271,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,17,14.477,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,18,13.967,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,19,17.584,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,20,14.672,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,21,12.858,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,22,13.453,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,23,11.536,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,24,15.299,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,25,12.462,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,26,11.581,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,27,12.057,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,28,14.841,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,29,12.982,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,30,11.98,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,31,12.03,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,32,11.537,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,33,14.115,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,34,15.614,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,35,13.202,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,36,12.718,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,37,15.168,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,38,15.876,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,39,15.569,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,40,10.578,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,41,15.103,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,42,13.766,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,43,11.081,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,44,11.439,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,45,15.027,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,46,12.044,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,47,10.845,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,48,13.774,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,49,13.737,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,50,11.047,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,51,11.037,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,52,14.56,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,53,13.703,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,54,10.597,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,55,13.0,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,56,12.242,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,57,13.738,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,58,9.989,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,59,15.247,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,60,13.811,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,61,14.402,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,62,13.193,200,linux_x86_64
